episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason
161,13,-146.95,18.29,116.17,0.0000,0.2726,0,collision
162,4,-154.21,3.06,12.88,0.0000,0.6941,0,collision
163,5,-149.34,3.46,66.57,0.2989,0.0000,0,collision
164,21,-156.01,15.35,286.05,0.0000,0.2870,0,collision
165,21,-143.19,23.90,37.59,0.0715,0.3303,0,collision
166,26,-140.73,42.97,184.08,0.0803,0.0909,0,collision
167,17,-145.50,27.02,312.35,0.0000,0.2497,0,collision
168,5,-165.56,2.61,-4.16,0.0000,0.7222,0,collision
169,25,-148.61,23.64,158.38,0.0000,0.0568,0,collision
170,19,-139.56,37.98,154.52,0.0000,0.0000,0,collision
171,18,-157.16,21.29,189.30,0.0000,0.1577,0,collision
172,27,-142.93,34.21,-82.52,0.0000,0.0350,0,collision
173,24,64.94,51.43,98.31,0.0000,0.0000,1,goal
174,21,-147.86,19.87,95.85,0.0000,0.2035,0,collision
175,10,-152.24,13.15,22.24,0.0000,0.5746,0,collision
176,19,-142.50,26.29,196.85,0.0000,0.0655,0,collision
177,19,-150.13,12.23,187.54,0.0000,0.2134,0,collision
178,24,66.76,61.11,204.57,0.0000,0.0472,1,goal
179,8,-160.25,6.19,10.83,0.0000,0.7293,0,collision
180,19,-169.10,6.32,61.58,0.0000,0.7388,0,collision
181,12,-154.72,7.29,273.91,0.0000,0.7132,0,collision
182,17,-140.75,46.31,149.09,0.0000,0.0375,0,collision
183,18,-147.89,41.54,8.86,0.0000,0.0877,0,collision
184,14,-143.31,34.45,57.62,0.0957,0.1131,0,collision
185,19,-141.86,27.99,-57.23,0.0518,0.1087,0,collision
186,14,-144.23,26.09,43.07,0.0000,0.0764,0,collision
187,19,-144.75,33.03,64.69,0.0000,0.0812,0,collision
188,28,-138.05,44.28,256.47,0.0000,0.0000,0,collision
189,7,-154.38,7.67,182.76,0.0000,0.5855,0,collision
190,21,-140.50,46.12,15.93,0.0000,0.0000,0,collision
191,17,-146.61,18.28,152.23,0.0000,0.1714,0,collision
192,23,-161.04,5.89,321.02,0.1110,0.2070,0,collision
193,23,197.43,9.64,195.35,0.0000,0.1499,1,goal
194,22,-151.30,13.87,323.60,0.0493,0.1811,0,collision
195,16,-148.58,35.39,31.13,0.0000,0.0994,0,collision
196,12,-152.25,13.18,42.80,0.0000,0.5600,0,collision
197,24,-165.83,18.92,-110.07,0.0000,0.0833,0,collision
198,14,-147.72,23.82,268.22,0.0000,0.2278,0,collision
199,18,-151.71,15.03,486.51,0.0000,0.2683,0,collision
200,21,-139.24,43.75,26.19,0.0000,0.0758,0,collision
