episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason
40,77,-266.71,9.69,279.20,0.0113,0.0200,0,collision
25,204,-413.32,5.64,531.31,0.0077,0.0000,0,collision
30,114,-311.05,6.96,505.22,0.0025,0.0262,0,collision
27,215,-405.82,5.88,782.54,0.0027,0.0444,0,collision
31,136,-332.66,7.02,625.71,0.0064,0.0073,0,collision
26,173,-365.58,7.08,779.24,0.0084,0.0000,0,collision
24,326,-509.59,6.53,1240.29,0.0036,0.0086,0,collision
28,110,-297.44,8.99,509.64,0.0027,0.0674,0,collision
32,156,-353.67,5.99,636.53,0.0081,0.0085,0,collision
25,145,-351.67,7.78,714.58,0.0029,0.0249,0,collision
27,158,-353.14,7.98,619.59,0.0028,0.0094,0,collision
29,113,-303.60,7.59,636.64,0.0022,0.0000,0,collision
28,85,-268.11,9.59,300.46,0.0099,0.0100,0,collision
33,153,-354.89,5.25,572.25,0.0111,0.0000,0,collision
30,107,-310.21,8.53,406.44,0.0096,0.0191,0,collision
41,212,-440.39,5.16,806.79,0.0035,0.0043,0,collision
41,330,-574.23,4.76,1061.38,0.0011,0.0269,0,collision
42,149,-358.59,6.22,599.60,0.0071,0.0178,0,collision
42,146,-352.58,4.15,407.70,0.0066,0.0343,0,collision
43,138,-353.27,5.90,607.09,0.0000,0.0106,0,collision
43,45,-232.96,15.17,279.93,0.0131,0.0303,0,collision
44,184,-394.36,6.12,588.16,0.0068,0.0000,0,collision
44,180,-395.71,5.77,848.20,0.0061,0.0011,0,collision
45,141,-350.46,6.88,408.01,0.0095,0.0141,0,collision
45,128,-349.54,4.71,488.69,0.0132,0.0824,0,collision
26,226,-437.41,6.47,954.23,0.0030,0.0179,0,collision
29,138,-325.76,8.23,578.33,0.0109,0.0212,0,collision
31,129,-347.80,4.67,334.66,0.0091,0.0721,0,collision
30,133,-314.53,8.07,443.22,0.0074,0.0015,0,collision
27,150,-369.59,5.38,456.52,0.0027,0.0000,0,collision
34,252,-476.22,5.73,1054.70,0.0021,0.0134,0,collision
32,143,-353.43,4.96,446.47,0.0061,0.0000,0,collision
31,130,-324.52,7.02,412.15,0.0070,0.0000,0,collision
28,139,-362.05,5.62,619.63,0.0027,0.0000,0,collision
35,163,-360.78,6.76,867.79,0.0022,0.0165,0,collision
32,85,-274.25,7.29,316.85,0.0160,0.0000,0,collision
46,132,-321.94,6.97,535.91,0.0095,0.0000,0,collision
46,244,-442.51,4.81,920.06,0.0030,0.0066,0,collision
